image,label,ssa_votes,partition,tile_tissue_pct,n_empty_cells,min_cell_pct,max_cell_pct
MHIST_byu.png,SSA,7,train,68.31,1,0.32,99.78
MHIST_byv.png,HP,1,train,78.32,0,7.11,98.53
MHIST_byw.png,SSA,7,train,49.48,3,0.0,97.42
MHIST_byx.png,HP,1,train,66.25,1,0.38,95.31
MHIST_byy.png,SSA,6,train,40.31,6,0.0,94.87
MHIST_byz.png,SSA,4,train,72.36,0,43.78,97.67
MHIST_bza.png,HP,0,test,96.48,0,85.68,99.71
MHIST_bzb.png,HP,3,train,92.6,0,55.48,100.0
MHIST_bzc.png,SSA,7,train,52.55,2,0.64,98.12
MHIST_bzd.png,HP,0,train,42.25,7,0.0,99.97
MHIST_bze.png,SSA,7,train,62.84,2,0.0,95.76
MHIST_bzf.png,SSA,4,train,66.86,4,0.0,98.66
MHIST_bzg.png,HP,0,train,91.53,0,32.24,98.82
MHIST_bzh.png,SSA,4,test,83.38,0,63.2,99.3
MHIST_bzi.png,HP,1,test,75.46,0,10.4,99.36
MHIST_bzj.png,HP,1,train,55.63,5,0.0,99.71
MHIST_bzk.png,SSA,5,train,57.35,3,0.0,94.9
MHIST_bzl.png,HP,3,test,69.47,0,11.29,99.94
MHIST_bzm.png,SSA,4,test,53.35,4,0.0,97.0
MHIST_bzn.png,SSA,7,train,67.09,1,0.03,99.9
MHIST_bzo.png,HP,2,train,88.0,0,13.3,99.33
MHIST_bzp.png,HP,0,train,61.12,0,10.01,94.42
MHIST_bzq.png,HP,0,train,41.26,7,0.0,98.44
MHIST_bzr.png,HP,0,test,78.14,0,24.84,99.94
MHIST_bzs.png,HP,0,test,56.63,1,0.7,100.0
MHIST_bzt.png,HP,0,train,43.83,6,0.32,93.3
MHIST_bzu.png,HP,3,test,74.98,1,3.12,99.3
MHIST_bzv.png,HP,3,train,87.62,0,50.38,100.0
MHIST_bzw.png,SSA,6,train,60.43,1,3.6,99.36
MHIST_bzx.png,HP,3,train,40.89,4,0.0,96.21
MHIST_bzy.png,HP,1,train,56.25,4,0.0,91.55
MHIST_bzz.png,HP,2,train,82.87,0,37.18,99.52
MHIST_caa.png,HP,1,test,89.85,0,73.57,99.01
MHIST_cab.png,SSA,7,train,88.49,0,46.52,100.0
MHIST_cac.png,SSA,7,train,53.73,4,0.0,97.83
MHIST_cad.png,HP,3,test,63.83,1,2.26,97.93
MHIST_cae.png,HP,2,train,67.63,0,18.14,100.0
MHIST_caf.png,HP,1,test,75.95,1,0.03,99.14
MHIST_cag.png,SSA,7,test,62.27,4,0.0,99.97
MHIST_cah.png,HP,0,train,54.19,4,0.0,99.68
MHIST_cai.png,SSA,4,test,85.38,0,63.65,99.55
MHIST_caj.png,SSA,6,train,49.37,0,12.37,90.05
MHIST_cak.png,HP,1,train,47.83,5,0.0,97.93
MHIST_cal.png,HP,3,train,43.44,4,0.0,89.76
MHIST_cam.png,HP,3,test,77.44,1,4.43,100.0
MHIST_can.png,HP,0,train,85.31,0,38.74,98.63
MHIST_cao.png,HP,0,test,64.78,2,2.77,99.87
MHIST_cap.png,SSA,7,train,87.88,0,34.53,100.0
MHIST_caq.png,HP,1,train,66.74,0,9.38,84.12
MHIST_car.png,SSA,7,train,53.22,4,0.0,98.82
MHIST_cas.png,HP,1,train,91.33,0,71.17,99.23
MHIST_cat.png,HP,0,test,98.41,0,85.84,100.0
MHIST_cau.png,SSA,5,test,81.06,0,6.31,95.63
MHIST_cav.png,HP,0,train,78.25,0,32.05,99.78
MHIST_caw.png,HP,1,train,81.8,0,59.22,99.71
MHIST_cax.png,HP,1,test,61.12,3,0.0,100.0
MHIST_cay.png,SSA,4,train,82.82,0,49.94,99.9
MHIST_caz.png,HP,0,train,78.66,1,0.51,99.97
MHIST_cba.png,HP,0,train,96.6,0,91.93,99.68
MHIST_cbb.png,SSA,7,test,48.92,3,0.0,97.93
MHIST_cbc.png,SSA,6,train,87.32,0,17.67,100.0
MHIST_cbd.png,HP,0,train,53.76,4,0.0,99.65
MHIST_cbe.png,SSA,5,train,74.95,0,5.58,99.01
MHIST_cbf.png,HP,0,train,71.97,2,0.0,99.87
MHIST_cbg.png,SSA,7,test,85.26,0,52.39,98.69
MHIST_cbh.png,SSA,4,train,96.52,0,77.55,100.0
MHIST_cbi.png,HP,1,train,44.11,5,0.0,99.97
MHIST_cbj.png,SSA,5,test,74.57,0,11.93,99.94
MHIST_cbk.png,HP,1,train,85.11,0,20.47,99.9
MHIST_cbl.png,SSA,7,test,74.39,0,17.79,99.97
MHIST_cbm.png,HP,0,train,88.63,0,70.25,99.9
MHIST_cbn.png,HP,0,train,64.73,0,5.52,98.09
MHIST_cbo.png,SSA,7,train,49.36,4,0.0,99.62
MHIST_cbp.png,HP,1,train,50.5,6,0.0,99.9
MHIST_cbq.png,HP,2,test,55.77,2,0.1,99.94
MHIST_cbr.png,HP,0,train,53.33,5,0.16,97.67
MHIST_cbs.png,HP,0,train,43.83,4,0.06,97.23
MHIST_cbt.png,HP,1,train,54.23,3,0.0,96.97
MHIST_cbu.png,SSA,6,train,65.47,0,19.42,92.89
MHIST_cbv.png,SSA,5,train,50.22,3,0.0,97.16
MHIST_cbw.png,HP,2,train,81.43,0,36.07,99.97
MHIST_cbx.png,SSA,7,test,64.3,1,0.0,96.91
MHIST_cby.png,HP,0,train,72.23,0,10.14,99.68
MHIST_cbz.png,HP,0,train,76.34,0,19.8,99.78
MHIST_cca.png,HP,1,train,76.06,1,3.19,94.01
MHIST_ccb.png,HP,2,train,61.14,1,0.03,92.83
MHIST_ccc.png,SSA,6,train,78.38,0,27.9,100.0
MHIST_ccd.png,SSA,6,train,51.34,4,0.0,99.74
MHIST_cce.png,SSA,7,test,72.84,0,17.79,95.41
MHIST_ccf.png,SSA,7,train,89.08,0,25.26,99.97
MHIST_ccg.png,HP,1,train,92.59,0,82.84,99.94
MHIST_cch.png,HP,3,train,63.15,1,4.56,96.14
MHIST_cci.png,HP,0,train,66.62,0,27.77,96.94
MHIST_ccj.png,HP,1,train,59.07,4,0.0,99.94
MHIST_cck.png,HP,0,train,47.91,6,0.0,99.71
MHIST_ccl.png,HP,1,train,83.54,0,14.92,95.57
MHIST_ccm.png,SSA,7,train,50.14,6,0.0,99.97
MHIST_ccn.png,HP,0,test,41.52,4,0.0,99.3
MHIST_cco.png,HP,0,test,75.75,1,0.0,99.84
MHIST_ccp.png,HP,0,train,90.09,0,41.71,99.3
MHIST_ccq.png,HP,0,train,86.6,0,58.77,100.0
MHIST_ccr.png,SSA,7,test,57.5,2,0.0,94.42
MHIST_ccs.png,SSA,4,train,65.38,0,6.15,96.46
MHIST_cct.png,HP,0,test,77.1,1,0.48,100.0
MHIST_ccu.png,SSA,7,train,85.46,0,36.58,98.95
MHIST_ccv.png,HP,1,train,51.8,4,0.0,95.12
MHIST_ccw.png,HP,0,train,82.94,1,0.1,99.74
MHIST_ccx.png,HP,0,train,98.67,0,94.42,100.0
MHIST_ccy.png,HP,0,train,49.38,3,0.0,99.36
MHIST_ccz.png,HP,2,train,49.78,5,0.0,99.17
MHIST_cda.png,HP,0,train,43.78,8,0.0,99.87
MHIST_cdb.png,HP,0,train,47.62,5,0.0,98.76
MHIST_cdc.png,HP,1,train,60.81,3,0.06,95.31
MHIST_cdd.png,SSA,5,train,78.04,0,9.12,99.94
MHIST_cde.png,SSA,4,test,79.8,0,27.93,98.02
MHIST_cdf.png,SSA,7,test,42.05,6,0.0,96.49
MHIST_cdg.png,HP,1,train,58.0,4,0.0,95.47
MHIST_cdh.png,HP,2,train,49.5,6,0.0,97.32
MHIST_cdi.png,HP,3,train,64.57,1,0.16,99.87
MHIST_cdj.png,HP,3,train,72.13,2,0.16,100.0
MHIST_cdk.png,HP,3,test,61.94,4,0.0,99.97
MHIST_cdl.png,HP,1,train,93.88,0,61.64,100.0
MHIST_cdm.png,HP,1,train,74.27,1,0.16,98.63
MHIST_cdn.png,SSA,5,test,75.11,0,38.11,98.98
MHIST_cdo.png,HP,2,test,63.2,0,11.16,95.15
MHIST_cdp.png,HP,0,test,72.22,0,5.87,98.41
MHIST_cdq.png,HP,0,train,82.7,0,45.31,92.19
MHIST_cdr.png,HP,0,test,92.92,0,59.82,99.01
MHIST_cds.png,SSA,4,train,70.45,0,13.84,98.92
MHIST_cdt.png,HP,0,train,92.92,0,64.06,100.0
MHIST_cdu.png,HP,0,test,79.0,1,0.0,99.27
MHIST_cdv.png,HP,3,train,41.07,6,0.0,99.3
MHIST_cdw.png,HP,0,test,96.28,0,82.27,99.46
MHIST_cdx.png,HP,2,train,69.8,1,0.45,95.22
MHIST_cdy.png,SSA,4,train,39.47,8,0.0,98.63
MHIST_cdz.png,SSA,6,train,58.28,2,0.29,96.14
MHIST_cea.png,HP,2,train,82.76,0,23.82,99.23
MHIST_ceb.png,HP,2,test,82.6,0,67.83,98.5
MHIST_cec.png,HP,1,train,46.48,6,0.0,98.44
MHIST_ced.png,SSA,5,train,79.3,0,7.33,98.05
MHIST_cee.png,HP,0,train,66.58,3,0.06,99.84
MHIST_cef.png,HP,1,train,63.52,2,0.41,93.49
MHIST_ceg.png,HP,3,train,68.63,1,0.0,99.78
MHIST_ceh.png,HP,3,train,65.45,3,0.03,100.0
MHIST_cei.png,SSA,7,test,59.41,2,0.0,98.95
MHIST_cej.png,HP,3,train,43.07,7,0.0,97.29
MHIST_cek.png,SSA,4,test,92.2,0,67.98,99.87
MHIST_cel.png,SSA,7,test,79.8,2,1.95,100.0
MHIST_cem.png,SSA,5,test,82.62,1,4.97,99.65
MHIST_cen.png,HP,3,train,61.31,2,0.0,100.0
MHIST_ceo.png,HP,2,test,90.86,0,56.28,96.49
MHIST_cep.png,HP,3,train,44.95,3,0.0,96.97
MHIST_ceq.png,SSA,4,train,74.04,1,0.0,100.0
MHIST_cer.png,HP,2,train,94.73,0,87.53,100.0
MHIST_ces.png,SSA,6,test,87.79,0,47.23,99.97
MHIST_cet.png,HP,3,train,57.22,3,0.0,99.33
MHIST_ceu.png,SSA,6,test,60.41,3,0.0,95.89
MHIST_cev.png,SSA,7,test,52.58,4,0.0,97.58
MHIST_cew.png,HP,0,test,75.2,1,1.12,97.67
MHIST_cex.png,HP,1,train,56.36,4,0.0,97.93
MHIST_cey.png,HP,1,train,95.58,0,92.92,99.01
MHIST_cez.png,SSA,7,test,46.87,5,0.0,97.7
MHIST_cfa.png,HP,1,train,98.58,0,96.27,99.87
MHIST_cfb.png,SSA,7,train,47.39,4,0.0,97.0
MHIST_cfc.png,SSA,7,test,66.52,1,0.0,99.81
MHIST_cfd.png,SSA,7,train,65.66,0,30.96,87.18
MHIST_cfe.png,HP,1,train,85.31,0,59.02,90.88
MHIST_cff.png,HP,2,train,92.32,0,68.24,98.69
MHIST_cfg.png,SSA,7,train,65.13,2,0.0,99.9
MHIST_cfh.png,HP,0,train,73.56,0,15.21,99.97
MHIST_cfi.png,SSA,6,train,59.02,2,0.16,96.97
MHIST_cfj.png,HP,1,train,64.94,2,0.26,97.42
MHIST_cfk.png,SSA,6,train,58.23,3,0.0,98.85
MHIST_cfl.png,HP,0,train,55.35,4,0.0,96.91
MHIST_cfm.png,HP,0,train,84.54,0,23.09,99.14
MHIST_cfn.png,HP,3,test,54.98,4,0.03,97.7
MHIST_cfo.png,SSA,5,train,71.82,0,43.94,92.7
MHIST_cfp.png,HP,2,train,78.65,1,0.32,97.99
MHIST_cfq.png,HP,3,test,78.15,1,0.32,100.0
MHIST_cfr.png,HP,2,train,71.56,1,0.03,97.58
MHIST_cfs.png,HP,3,train,82.03,0,50.41,96.05
MHIST_cft.png,SSA,4,train,47.01,1,0.19,80.55
MHIST_cfu.png,HP,3,test,67.84,1,0.41,100.0
MHIST_cfv.png,HP,2,train,50.66,5,0.0,99.87
MHIST_cfw.png,HP,2,train,88.08,0,16.65,99.94
MHIST_cfx.png,SSA,6,train,50.76,5,0.0,99.01
MHIST_cfy.png,SSA,4,train,65.82,0,7.97,99.87
MHIST_cfz.png,SSA,4,train,85.49,0,67.09,98.37
MHIST_cga.png,HP,1,train,94.83,0,65.53,99.84
MHIST_cgb.png,SSA,7,test,84.57,1,4.3,100.0
MHIST_cgc.png,HP,3,train,92.13,0,78.51,99.94
MHIST_cgd.png,HP,3,test,65.82,2,0.0,97.39
MHIST_cge.png,HP,3,train,72.84,0,24.36,99.01
MHIST_cgf.png,SSA,7,train,44.95,4,0.0,96.49
MHIST_cgg.png,HP,1,train,49.49,3,4.3,99.14
MHIST_cgh.png,HP,1,train,56.47,1,0.0,98.57
MHIST_cgi.png,HP,1,test,65.75,0,23.31,90.75
MHIST_cgj.png,HP,0,train,65.02,0,17.32,87.47
MHIST_cgk.png,SSA,7,test,44.4,4,0.0,87.91
MHIST_cgl.png,HP,0,train,87.09,0,54.66,99.97
MHIST_cgm.png,HP,1,train,89.75,0,75.19,96.3
MHIST_cgn.png,HP,0,train,89.43,0,60.2,99.97
MHIST_cgo.png,SSA,6,test,68.36,1,3.57,99.94
MHIST_cgp.png,SSA,7,test,61.14,2,0.0,96.27
MHIST_cgq.png,HP,1,train,46.18,6,0.0,99.97
MHIST_cgr.png,HP,2,train,69.97,1,0.0,99.78
MHIST_cgs.png,SSA,7,test,76.61,2,0.0,100.0
MHIST_cgt.png,SSA,7,train,57.0,2,0.0,97.0
MHIST_cgu.png,SSA,7,test,41.6,5,0.0,89.67
MHIST_cgv.png,HP,3,train,68.61,2,0.1,98.82
MHIST_cgw.png,SSA,7,test,69.66,1,3.76,99.87
MHIST_cgx.png,SSA,7,train,48.91,3,0.0,99.74
MHIST_cgy.png,HP,1,train,94.82,0,92.16,97.86
MHIST_cgz.png,SSA,4,train,52.29,1,0.22,97.23
MHIST_cha.png,SSA,5,test,58.13,4,0.03,99.78
MHIST_chb.png,HP,0,train,51.03,5,0.03,98.88
MHIST_chc.png,HP,2,train,67.53,0,48.21,90.88
MHIST_chd.png,HP,0,test,64.42,1,2.49,100.0
MHIST_che.png,SSA,7,test,46.66,4,0.0,97.1
MHIST_chf.png,SSA,4,train,95.7,0,74.49,100.0
MHIST_chg.png,HP,1,test,44.2,6,0.0,100.0
MHIST_chh.png,HP,3,train,77.74,0,32.84,90.91
MHIST_chi.png,HP,2,train,88.3,0,65.75,98.5
MHIST_chj.png,HP,1,train,73.6,2,0.06,99.46
MHIST_chk.png,HP,3,train,61.37,2,0.19,98.31
MHIST_chl.png,HP,3,test,83.09,0,43.27,99.49
MHIST_chm.png,HP,3,train,53.88,1,1.28,94.55
MHIST_chn.png,SSA,4,train,61.06,1,0.0,97.74
MHIST_cho.png,HP,2,train,69.36,2,0.0,99.52
MHIST_chp.png,SSA,5,train,61.04,2,0.0,97.9
MHIST_chq.png,HP,2,train,86.23,0,48.15,100.0
MHIST_chr.png,SSA,7,test,41.58,5,0.0,97.7
MHIST_chs.png,SSA,7,train,78.23,0,41.49,99.08
MHIST_cht.png,HP,1,test,51.77,4,0.0,99.87
MHIST_chu.png,HP,2,train,52.45,3,0.0,98.44
MHIST_chv.png,SSA,7,test,81.5,0,16.77,100.0
MHIST_chw.png,HP,0,train,97.68,0,94.39,99.59
MHIST_chx.png,HP,1,train,95.3,0,88.39,99.52
MHIST_chy.png,HP,1,train,46.65,1,2.3,69.04
MHIST_chz.png,SSA,7,train,43.94,5,0.0,95.22
MHIST_cia.png,SSA,4,test,76.96,0,25.35,95.25
MHIST_cib.png,HP,0,train,95.56,0,83.0,100.0
MHIST_cic.png,SSA,6,train,63.09,2,0.06,98.31
MHIST_cid.png,HP,1,test,64.81,1,0.0,99.04
MHIST_cie.png,HP,1,test,49.02,4,0.06,92.47
MHIST_cif.png,HP,2,train,76.58,0,13.17,99.36
MHIST_cig.png,HP,0,train,64.36,1,3.67,99.84
MHIST_cih.png,HP,1,train,74.74,0,16.42,98.31
MHIST_cii.png,HP,1,train,60.1,3,0.0,97.64
MHIST_cij.png,HP,2,train,66.28,2,0.0,99.81
MHIST_cik.png,HP,3,train,59.5,3,0.16,96.27
MHIST_cil.png,HP,2,train,91.38,0,62.12,99.81
MHIST_cim.png,HP,1,test,81.07,0,10.01,96.4
MHIST_cin.png,HP,1,train,68.5,2,0.57,97.16
MHIST_cio.png,HP,2,test,52.91,1,0.57,80.04
MHIST_cip.png,HP,0,train,72.68,2,0.0,99.87
MHIST_ciq.png,HP,1,train,87.01,0,59.98,99.27
MHIST_cir.png,HP,1,train,90.56,0,68.18,99.97
MHIST_cis.png,HP,0,train,90.73,0,69.77,99.81
MHIST_cit.png,HP,2,train,86.34,0,68.11,94.77
MHIST_ciu.png,HP,1,test,37.57,8,0.0,98.12
MHIST_civ.png,HP,0,train,91.64,0,30.9,100.0
MHIST_ciw.png,HP,0,test,42.73,6,0.0,96.05
MHIST_cix.png,SSA,4,train,66.79,2,0.0,94.96
MHIST_ciy.png,HP,1,train,87.88,0,32.62,98.63
MHIST_ciz.png,HP,3,train,76.7,0,45.15,88.97
MHIST_cja.png,SSA,7,train,54.83,3,0.0,99.9
MHIST_cjb.png,HP,1,train,74.18,2,0.0,99.84
MHIST_cjc.png,SSA,7,train,74.21,0,25.22,98.15
MHIST_cjd.png,HP,1,train,67.5,2,0.19,98.72
MHIST_cje.png,SSA,7,test,54.26,2,0.0,95.95
MHIST_cjf.png,SSA,7,train,54.53,3,0.0,97.0
MHIST_cjg.png,HP,1,train,93.56,0,67.95,99.81
MHIST_cjh.png,HP,0,train,51.97,4,0.19,98.85
MHIST_cji.png,HP,1,test,89.47,0,68.72,100.0
MHIST_cjj.png,HP,1,train,79.53,0,23.63,94.87
MHIST_cjk.png,HP,1,test,69.34,0,46.27,90.62
MHIST_cjl.png,SSA,6,test,42.18,8,0.06,99.65
MHIST_cjm.png,HP,0,train,83.53,0,70.73,91.9
MHIST_cjn.png,HP,0,test,54.39,4,0.0,99.81
MHIST_cjo.png,SSA,7,train,83.46,0,14.64,99.49
MHIST_cjp.png,HP,1,train,94.47,0,80.01,99.08
MHIST_cjq.png,SSA,7,test,60.78,1,0.03,99.43
MHIST_cjr.png,HP,1,test,46.83,7,0.0,100.0
MHIST_cjs.png,HP,1,test,60.98,4,0.19,98.85
MHIST_cjt.png,HP,1,test,86.69,0,51.02,97.86
MHIST_cju.png,HP,1,train,49.11,4,0.0,99.59
MHIST_cjv.png,SSA,7,train,85.55,0,51.85,99.23
MHIST_cjw.png,HP,2,train,85.08,0,35.52,99.49
MHIST_cjx.png,SSA,4,train,85.33,0,48.34,100.0
MHIST_cjy.png,HP,0,train,59.51,5,0.0,99.94
MHIST_cjz.png,HP,0,train,73.13,2,0.0,98.79
MHIST_cka.png,HP,2,train,79.22,1,0.67,100.0
MHIST_ckb.png,HP,1,train,68.67,1,3.86,100.0
MHIST_ckc.png,SSA,7,train,92.07,0,53.51,99.65
MHIST_ckd.png,HP,1,train,50.11,0,7.3,99.52
MHIST_cke.png,HP,1,train,47.42,5,0.0,99.23
MHIST_ckf.png,SSA,4,test,40.7,5,0.0,97.13
MHIST_ckg.png,SSA,4,train,73.94,1,0.0,100.0
MHIST_ckh.png,HP,0,test,78.5,1,0.0,99.71
MHIST_cki.png,HP,0,test,52.24,2,0.03,94.2
MHIST_ckj.png,HP,0,train,92.75,0,88.49,97.29
MHIST_ckk.png,HP,1,train,67.76,0,7.43,94.26
MHIST_ckl.png,HP,1,test,48.7,4,0.0,99.3
MHIST_ckm.png,HP,0,train,74.68,0,44.71,99.36
MHIST_ckn.png,SSA,7,test,63.0,4,0.0,100.0
MHIST_cko.png,HP,0,train,75.88,0,21.01,99.65
MHIST_ckp.png,HP,1,train,72.88,0,12.72,98.05
MHIST_ckq.png,SSA,4,train,73.26,1,1.95,100.0
MHIST_ckr.png,HP,1,train,93.58,0,80.04,98.85
MHIST_cks.png,SSA,7,train,78.91,0,20.54,98.02
MHIST_ckt.png,HP,3,train,89.32,0,68.94,98.66
MHIST_cku.png,HP,1,test,68.88,0,5.39,98.85
MHIST_ckv.png,HP,2,train,75.27,1,0.92,96.91
MHIST_ckw.png,SSA,7,train,57.25,3,0.0,99.87
MHIST_ckx.png,HP,2,test,87.55,0,46.24,99.97
MHIST_cky.png,HP,2,train,58.69,0,11.48,94.8
MHIST_ckz.png,HP,0,train,40.54,8,0.0,98.88
MHIST_cla.png,SSA,5,test,48.11,3,0.0,98.57
MHIST_clb.png,HP,1,train,88.23,0,63.58,98.18
MHIST_clc.png,SSA,4,train,72.85,0,47.39,95.28
MHIST_cld.png,HP,0,test,94.32,0,81.38,99.49
MHIST_cle.png,HP,0,train,89.84,0,21.43,98.18
MHIST_clf.png,SSA,4,test,74.11,0,27.33,99.71
MHIST_clg.png,SSA,4,test,57.49,2,0.03,99.87
MHIST_clh.png,HP,3,test,44.36,7,0.0,99.81
MHIST_cli.png,HP,3,train,78.96,1,0.13,99.81
MHIST_clj.png,HP,3,train,55.14,4,0.0,99.71
MHIST_clk.png,HP,0,train,80.93,0,21.52,99.2
MHIST_cll.png,HP,1,test,50.95,3,0.0,88.42
MHIST_clm.png,HP,1,train,45.1,6,0.0,97.29
MHIST_cln.png,SSA,6,train,67.11,0,30.96,92.06
MHIST_clo.png,SSA,5,test,91.71,0,65.43,99.97
MHIST_clp.png,HP,2,train,76.9,0,55.42,91.17
MHIST_clq.png,HP,0,train,56.89,1,3.32,95.18
MHIST_clr.png,HP,1,train,41.14,6,0.0,96.56
MHIST_cls.png,HP,0,train,91.08,0,38.04,99.94
MHIST_clt.png,SSA,6,test,85.78,0,45.41,100.0
MHIST_clu.png,HP,1,train,34.24,7,0.0,84.82
MHIST_clv.png,HP,0,train,51.72,5,0.13,97.9
MHIST_clw.png,SSA,6,train,79.59,0,25.92,100.0
MHIST_clx.png,HP,1,test,53.72,3,0.0,91.93
MHIST_cly.png,HP,2,train,89.28,0,70.6,99.81
MHIST_clz.png,HP,0,test,89.49,0,83.23,93.72
MHIST_cma.png,SSA,5,train,70.63,0,12.66,100.0
MHIST_cmb.png,HP,0,train,59.74,1,0.57,96.62
MHIST_cmc.png,HP,1,test,75.07,1,2.84,98.28
MHIST_cmd.png,HP,3,test,55.72,2,0.03,95.06
MHIST_cme.png,HP,0,train,68.85,2,0.19,99.17
MHIST_cmf.png,SSA,6,test,60.43,2,0.03,99.23
MHIST_cmg.png,SSA,5,test,65.1,3,0.0,100.0
MHIST_cmh.png,SSA,6,test,57.78,1,3.92,97.42
MHIST_cmi.png,HP,1,test,85.14,0,27.58,98.72
MHIST_cmj.png,SSA,6,train,46.43,6,0.0,98.82
MHIST_cmk.png,HP,0,train,83.77,1,0.54,100.0
MHIST_cml.png,SSA,6,train,69.31,1,3.35,92.51
MHIST_cmm.png,HP,2,train,81.36,0,24.49,97.99
MHIST_cmn.png,HP,2,test,62.59,3,0.0,97.99
MHIST_cmo.png,HP,3,test,56.18,4,0.0,99.71
MHIST_cmp.png,SSA,4,train,71.57,2,0.0,100.0
MHIST_cmq.png,HP,2,train,70.13,1,4.66,99.39
MHIST_cmr.png,HP,3,train,66.03,0,22.93,97.93
MHIST_cms.png,SSA,5,train,48.11,4,0.0,97.64
MHIST_cmt.png,SSA,4,test,61.49,2,0.0,97.48
MHIST_cmu.png,HP,0,train,79.27,0,42.32,96.81
MHIST_cmv.png,HP,1,train,80.78,0,30.61,96.56
MHIST_cmw.png,HP,0,test,91.45,0,67.76,99.9
MHIST_cmx.png,HP,0,train,76.48,1,1.85,99.43
MHIST_cmy.png,HP,0,test,83.36,0,43.88,93.21
MHIST_cmz.png,SSA,7,train,63.18,1,0.0,98.79
MHIST_cna.png,HP,1,train,87.67,0,81.35,93.49
MHIST_cnb.png,SSA,7,train,56.19,2,0.0,97.42
MHIST_cnc.png,SSA,7,train,48.03,3,0.0,97.13
MHIST_cnd.png,HP,1,train,80.62,0,41.45,99.87
MHIST_cne.png,SSA,7,train,69.92,0,34.31,99.11
MHIST_cnf.png,HP,3,train,70.42,0,7.97,99.43
MHIST_cng.png,HP,0,test,59.55,2,0.77,98.21
MHIST_cnh.png,SSA,4,test,49.25,4,0.0,98.47
MHIST_cni.png,SSA,5,test,68.64,3,0.03,99.97
MHIST_cnj.png,HP,1,train,55.95,3,0.13,98.66
MHIST_cnk.png,HP,3,test,54.71,2,0.13,91.14
MHIST_cnl.png,HP,1,train,44.13,6,0.0,96.27
MHIST_cnm.png,HP,1,test,60.38,2,0.0,100.0
MHIST_cnn.png,HP,1,test,55.28,0,6.57,89.6
MHIST_cno.png,HP,1,train,69.73,0,10.78,99.94
MHIST_cnp.png,HP,2,test,80.66,0,41.87,99.52
MHIST_cnq.png,HP,1,train,76.1,1,2.74,99.49
MHIST_cnr.png,SSA,7,test,62.61,2,1.08,99.81
MHIST_cns.png,SSA,6,test,63.05,1,0.0,97.96
MHIST_cnt.png,SSA,4,test,73.14,0,8.77,99.62
MHIST_cnu.png,SSA,6,train,79.49,0,32.05,99.81
MHIST_cnv.png,SSA,5,train,82.07,0,26.88,98.95
MHIST_cnw.png,SSA,4,train,51.61,6,0.0,99.49
MHIST_cnx.png,HP,0,test,84.99,0,57.75,100.0
MHIST_cny.png,SSA,4,train,56.53,3,0.0,97.23
MHIST_cnz.png,SSA,6,train,70.65,0,35.59,92.7
MHIST_coa.png,HP,2,train,71.05,2,0.0,94.93
MHIST_cob.png,HP,2,train,43.78,6,0.0,96.97
MHIST_coc.png,SSA,7,train,59.33,1,0.06,100.0
MHIST_cod.png,SSA,7,train,82.89,0,5.87,99.97
MHIST_coe.png,HP,2,train,67.42,1,2.36,98.66
MHIST_cof.png,HP,0,train,46.24,5,0.03,96.94
MHIST_cog.png,HP,1,train,64.25,1,0.0,90.53
MHIST_coh.png,HP,0,test,58.14,2,0.06,93.65
MHIST_coi.png,HP,1,train,88.33,0,21.68,99.68
MHIST_coj.png,SSA,7,test,44.68,5,0.0,99.27
MHIST_cok.png,HP,0,test,54.11,5,0.0,98.12
MHIST_col.png,HP,0,train,77.67,0,12.53,98.12
MHIST_com.png,HP,0,train,78.83,0,28.51,99.78
MHIST_con.png,SSA,4,test,62.64,2,0.0,96.05
MHIST_coo.png,HP,1,train,57.59,4,0.0,100.0
MHIST_cop.png,HP,0,train,53.54,1,4.34,83.07
MHIST_coq.png,HP,1,test,74.35,1,0.0,100.0
MHIST_cor.png,SSA,5,train,60.13,3,0.0,98.28
MHIST_cos.png,HP,2,train,58.0,1,2.84,88.9
MHIST_cot.png,SSA,7,train,71.24,0,18.81,97.77
MHIST_cou.png,HP,0,train,42.5,6,0.1,96.72
MHIST_cov.png,HP,1,test,94.6,0,83.96,99.81
MHIST_cow.png,HP,0,train,84.62,0,30.2,99.97
MHIST_cox.png,SSA,4,test,40.32,7,0.0,99.71
MHIST_coy.png,HP,3,test,45.49,7,0.0,100.0
MHIST_coz.png,HP,0,train,80.66,0,10.3,100.0
MHIST_cpa.png,HP,2,train,62.97,1,0.61,98.88
MHIST_cpb.png,HP,2,train,91.18,0,74.94,97.35
MHIST_cpc.png,SSA,7,train,45.63,5,0.0,95.57
MHIST_cpd.png,SSA,7,test,62.78,1,4.08,95.89
MHIST_cpe.png,HP,1,test,48.26,4,0.03,92.32
MHIST_cpf.png,HP,3,train,60.05,0,9.57,97.86
MHIST_cpg.png,SSA,5,train,61.6,0,12.66,99.43
MHIST_cph.png,SSA,6,train,76.79,0,33.48,99.87
MHIST_cpi.png,HP,2,test,93.84,0,74.74,98.79
MHIST_cpj.png,HP,1,train,53.1,1,2.68,96.49
MHIST_cpk.png,SSA,6,test,59.72,3,0.0,99.33
MHIST_cpl.png,HP,3,train,76.24,0,21.65,99.87
MHIST_cpm.png,SSA,4,test,52.66,4,0.0,99.9
MHIST_cpn.png,SSA,7,train,74.03,0,28.48,95.85
MHIST_cpo.png,SSA,6,test,68.07,2,0.0,100.0
